"assessmentUid","user.grade","ageMonthsAtTest","org_name","school_type","completed","numAttempted","totalCorrect","runTime"
"DaLqw3aj9RcPhHFEJVbveaNCbp22",8,166,"Rocky Mountain Prep","public","True",24,15,590.25
"Wh0vOXxfrLgoKD2S8NpmcA9AMfr2",6,143,"Rocky Mountain Prep","public","True",30,17,517.931999921799
"bx1y9XpqtKdmCgpnMiyfQx15X4U2",6,145,"Rocky Mountain Prep","public","True",27,16,532.233000040054
"lWbYYohrDlTKBijL2CNuJUJUGtB2",6,144,"Rocky Mountain Prep","public","True",30,9,97.816999912262
"FDLo0KskxqeWQ20llvvUu0Xep0i1",6,137,"Rocky Mountain Prep","public","True",30,24,435.985000133514
"lmupzbxgaAf7EI74K6IIjcNvSY33",8,189,"Rocky Mountain Prep","public","True",30,7,264.878000020981
"7ma6AplG9JUrWTnB9bL5ZB6w2Ok2",7,152,"Rocky Mountain Prep","public","True",30,17,321.131999969482
"bTZZPgDCXxQNwWyyiNwbBnc73Y03",6,150,"Rocky Mountain Prep","public","True",30,24,219.279999732971
"yEHXhTHliQV8TM98frs7YF1RRPC2",10,189,"Rocky Mountain Prep","public","True",19,12,571.121999979019
"dEwPjej4HNVBfknlaaFIq0jfWtl2",6,149,"Rocky Mountain Prep","public","True",8,0,626.770999908447
"LxFuL6u293O7Oxkz6aqVuqkiZPA2",6,143,"Rocky Mountain Prep","public","True",30,19,224.905000209808
"imm2GKWmTCYNoD04TMdV4y8vq1y2",8,165,"Rocky Mountain Prep","public","True",30,21,460.870000123978
"gmmXp7rHXQN7rV0FjjxbAxt0Git1",6,147,"Rocky Mountain Prep","public","True",30,10,432.071000099182
"YWGX6KrrNuXL2lJsBYBoggoYe0m1",8,173,"Woodside","public","True",29,26,161.003000020981
"xWNwQbrfeEXkxQ0iw6YUnhJYuhq2",10,197,"Rocky Mountain Prep","public","True",30,9,230.664000034332
"jk2f3N04B5Uk6KMyX9HcqqqRKWW2",7,157,"Rocky Mountain Prep","public","True",30,24,276.921000003815
"BqGqf4JugwaSRbWl2G4YUmhOBQU2",7,161,"Rocky Mountain Prep","public","True",30,22,362.22100019455
"DVE5rPYqoYfxpjF9axzO7LoFolI2",8,165,"Rocky Mountain Prep","public","True",30,28,242.845999956131
"1b9krtnpaWXMEMRbg9Uz8ShTWeC2",6,146,"Rocky Mountain Prep","public","True",30,17,392.234999895096
"wBE7pDuJnEeTYhTrEca07TuANUZ2",9,182,"Rocky Mountain Prep","public","True",30,8,977.023000240326
"CX9eFFsFFHPXwr8aLXdCOwNrB8m1",3,112,"Woodside","public","True",29,18,481.376000165939
"nlrvpuKCNWbulJfyriWw4kMtbe73",10,189,"Rocky Mountain Prep","public","True",30,22,210.791000127792
"OOfOLocU1eYvHRrtFLOaK07cz762",6,148,"Rocky Mountain Prep","public","True",15,3,537.766999721527
"jIFU9xo1RPYuJmD7VBzmAUNuYze2",8,169,"Rocky Mountain Prep","public","True",30,22,279.769999980927
"f6RRD1MdnFY77ZKPbNrlsDv0b1L2",7,156,"Rocky Mountain Prep","public","True",30,7,266.917999982834
"Jl1YY8KlYXOQL5YxMcOpOxCauAp1",9,185,"Rocky Mountain Prep","public","True",30,28,208.364000082016
"nQ5CamoEfahRQWPA9a3Y3wq0rpt2",6,151,"Rocky Mountain Prep","public","True",21,7,566.629999876022
"K1eThPksTeaSxQUwWy67eDUXIK23",6,145,"Woodside","public","True",29,26,280.515000104904
"qjcFWSka7pcvJZaV2UWFwkq5PED3",7,154,"Rocky Mountain Prep","public","True",30,9,106.884000062943
"fClQXgJGUcUKcYmzwBmqCcwc3su2",6,141,"Rocky Mountain Prep","public","True",30,17,345.210000038147
"3SenlggEMMaCb05mtijstOBeD402",9,185,"Rocky Mountain Prep","public","True",30,24,408.634999990463
"VXqynvJfa7WOcooPWSSpwtQ1bla2",8,171,"Woodside","public","True",29,28,232.81500005722
"fG5TdTR1LPgcCk2uuqyyNMTANCM2",9,179,"Rocky Mountain Prep","public","True",18,12,522.513999938965
"i1RsIto57FXbGPd2QM6fvqwM5LX2",10,190,"Rocky Mountain Prep","public","True",30,25,384.826000213623
"CKtGnno9tpS2MBvXnb33764v0Hm2",7,152,"Rocky Mountain Prep","public","True",30,11,564.283999919891
"EB28cIDLONZwz98CgSL2kfvsU1Q2",6,145,"Rocky Mountain Prep","public","True",0,0,500.947999954224
"ij4qcnD2zXRlElct3rVxFDH2RSu2",7,159,"Rocky Mountain Prep","public","True",30,25,221.453999996185
"lhVTHXJ3V8UvwcCwWvVl6QeMHX02",7,155,"Rocky Mountain Prep","public","True",30,16,452.84299993515
"SYDsnRjiQ8VZQ53TASnA3kFrnqp1",5,144,"Woodside","public","True",29,21,373.828999996185
"CxJ0iPSp8EdcEXZNwQKiVF4OyoA3",9,181,"Rocky Mountain Prep","public","True",30,17,312.75
"NPBNl17VEMfyaQsGMZoe1KjH8EA2",11,205,"Rocky Mountain Prep","public","True",23,12,522.8140001297
"YT6xkIcD2JeU8C4qeccsxlAl4a22",7,161,"Rocky Mountain Prep","public","True",26,21,508.226999998093
"rDzIkKCJD2XoGYW4zLugw78a08A3",6,151,"Rocky Mountain Prep","public","True",30,8,326.082000017166
"xEaOEJyY5NRSjjlw2YkxQQPD4Pg1",6,152,"Rocky Mountain Prep","public","True",30,7,137.576999902725
"uWL0g9mjjhPs8HYCXx1pCLie3Zk1",8,171,"Woodside","public","True",29,26,228.870000123978
"kPnMhK4lk0MPyXITWYnPrIudfbk1",7,162,"Rocky Mountain Prep","public","True",30,28,384.585000038147
"y1fHW1w2rVPiPd17hIWDdJVpdip1",5,139,"Woodside","public","True",29,25,410.580999851227
"RTNBWb9fP5Q4bcv03gQiS3KfBnS2",10,191,"Rocky Mountain Prep","public","True",30,22,260.708999872208
"Q6Y0fUuguTOIdI68Kdu4jBmw2IU2",8,176,"Rocky Mountain Prep","public","True",30,16,223.072000026703
"TwiWyGmKPmOL1xUbISB0KaFQKMZ2",3,109,"Woodside","public","True",29,19,295.401000022888
"E7ifoCbBxGPZAamR1zUeP57dj7V2",5,136,"Woodside","public","True",29,19,240.488999843597
"1qvEkgpKxtQGZy2MPV6bPQhdXLr1",8,166,"Rocky Mountain Prep","public","True",30,10,454.460000038147
"iKICASCmaNRtlW8cwJliIu1vJGo1",9,179,"Rocky Mountain Prep","public","True",30,16,399.72000002861
"Jy5YWHo7ZoOGjNZVks4jXy4rXRB2",3,111,"Woodside","public","True",29,24,534.626999855042
"BVIT8cCHVebknvKqQkYMoGadn3y1",6,143,"Rocky Mountain Prep","public","True",30,20,366.761000156403
"p9H4pgE3AnPrThcCW8UsTjy0LJP2",7,157,"Woodside","public","True",29,28,267.21799993515
"TPYkfnFthGXa2QRceUaBbcLlqPa2",8,173,"Rocky Mountain Prep","public","True",30,21,492.397999763489
"RBC4Jvd5dRVuOIbQdQuLHBjcr9A2",4,119,"Woodside","public","True",29,11,215.046000003815
"NpMtmDbe4Ed5SZNydYQbauZMoj23",10,195,"Rocky Mountain Prep","public","True",30,19,416.630999803543
"X9QIS5CcHLaORxCfBYAev2oANI52",6,150,"Rocky Mountain Prep","public","True",30,8,231.539000034332
"wMK0G3cAX7OZqamUw4zZftFgisx2",8,167,"Rocky Mountain Prep","public","True",30,16,320.747000217438
"uTJ3uBicBEZujqVK158lACR68C63",6,148,"Rocky Mountain Prep","public","True",30,19,538.168000221252
"xcbrOLbjpVVkkSIQyeJbqiAkts02",7,152,"Rocky Mountain Prep","public","True",27,19,549.036000013351
"8tjyUXQihEPhC2nqwgOhg8p6bEj2",7,152,"Rocky Mountain Prep","public","True",30,17,280
"Y8VO5SEnAvZa7yCHono78KOawLm2",7,156,"Rocky Mountain Prep","public","True",25,12,493.375999927521
"qyad0EhaulOqeSBhM9vWuJ35Ud03",7,154,"Rocky Mountain Prep","public","True",30,18,238.036999940872
"38ukKTbhxSdnglF8TEFBrw5R5573",7,159,"Rocky Mountain Prep","public","True",30,15,436.614999771118
"FdfnpcZVclNVxdYYgZ1SQ89I7sn2",7,164,"Rocky Mountain Prep","public","True",30,6,88.5390000343323
"IzOl9cGzEzbPyA5kaGS5wsVrhMG3",6,147,"Rocky Mountain Prep","public","True",30,21,501.089000225067
"thkaPeQtQpSA5Uy9y2pCpfdF8TW2",6,147,"Rocky Mountain Prep","public","True",30,23,506.021000146866
"3uAL9btD9YXToAePzu2LZc9HA5X2",6,145,"Rocky Mountain Prep","public","True",30,17,299.134999990463
"4PilcbrqmfQC1BXtsuEomo0dBI63",7,158,"Rocky Mountain Prep","public","True",11,9,531.84299993515
"99Sbvb8A2gTMHJ1LsFw5F6U9P5q1",6,147,"Rocky Mountain Prep","public","True",30,22,276.43799996376
"x91hm1CB8yaIcyxTMBri1OeZ2Fq1",8,178,"Rocky Mountain Prep","public","True",30,24,427.358000040054
"3VPjgzIthccGk2aQR2UqgE7Qvnv2",7,158,"Rocky Mountain Prep","public","True",30,24,321.922999858856
"76Vf4zg9oYUuoKxhNHZvAp8mSVo1",6,144,"Rocky Mountain Prep","public","True",30,16,396.028000116348
"8ARpfBWDyIYaWC19q7CBO5GrIXi1",3,102,"Woodside","public","True",29,18,434.416000127792
"ITsE8gXqRTah6aLXAzD84XwALih2",4,124,"Woodside","public","True",29,23,336.277000188828
"rGdaV7sGLubwZRB6gl09c1ajyME2",6,151,"Rocky Mountain Prep","public","True",30,9,98.2000002861023
"t9ZbIAQVHzb2Mjc291iR8FWp18H2",8,180,"Rocky Mountain Prep","public","True",15,9,502.677000045776
"sJsdKYeggacS6y3aZoJwfTg5Er63",7,162,"Rocky Mountain Prep","public","True",30,19,316.453999996185
"w80RQbpiNfbtD1hkZuJCbCYSN6P2",7,157,"Rocky Mountain Prep","public","True",30,21,354.887000083923
"7wWV9cLLz5c1pCUmssQymXZZOhx2",8,164,"Rocky Mountain Prep","public","True",30,5,238.613000154495
"VeUNe3eXftgKHEXQiaMzjBqRTow2",9,176,"Rocky Mountain Prep","public","True",30,21,325.91100025177
"bxKHUlhzjEcvcWZourLANi7elU13",3,107,"Woodside","public","True",29,17,453.129999876022
"Dg4E5rGrYsTY2FTlohbdDBZYXEr1",6,146,"Rocky Mountain Prep","public","True",15,8,530.684000015259
"lD5Az1s49DTzxZgc9sJ4FAr2V7h1",6,143,"Rocky Mountain Prep","public","True",21,8,538.657999992371
"a3Gwxr2BZYXWoUKMUgrz4iOXAXF3",7,165,"Rocky Mountain Prep","public","True",30,24,316.489000082016
"iZ3G951aaCgegTdhQKGSoDswYdC2",5,140,"Woodside","public","True",29,26,233.826000213623
"WP8qMOfMGDeAgBDoYbt6aAAqNTo1",9,188,"Rocky Mountain Prep","public","True",30,10,124.991999864578
"0ryA9fMkt2f8vu0OjwZNoXWkD0B2",7,188,"Rocky Mountain Prep","public","True",30,11,334.681999921799
"w8r4J0jo9oTU2CMZgA9TdITax4r1",8,175,"Rocky Mountain Prep","public","True",30,18,419.559000015259
"piVN3uu4A7SutjUigr7Bpo7Dfi02",6,145,"Rocky Mountain Prep","public","True",30,11,148.035000324249
"EtmhS6mJE9aDUzOKlV0O2hgal2F2",7,156,"Rocky Mountain Prep","public","True",30,25,296.842000007629
"WW3V9u3LG8caj8UtCVb60lepGzv2",3,105,"Woodside","public","True",29,22,352.892999887466
"2AzxHVDqzmcv36dDrpHdZzjz2WV2",11,205,"Rocky Mountain Prep","public","True",30,6,334.703000068665
"iWJVZIavTNShRDDVdxYCrcyeaVv1",8,173,"Rocky Mountain Prep","public","True",16,13,522.396000146866
"xsKr9HaobbayoAZsAWvgEV2A38k2",7,159,"Rocky Mountain Prep","public","True",30,22,508.321000099182
"GuXYtmR3qNTi1zFQ3nSlNvaQ4vq2",10,190,"Rocky Mountain Prep","public","True",30,26,395.948999881744
"xJwpbd5hugb2EQaseWRIiS2FJpj2",10,196,"Rocky Mountain Prep","public","True",30,7,332.684000015259
"9I8G90JkXCe9asCX8cXBLDLNlHZ2",7,171,"Rocky Mountain Prep","public","True",30,10,491.521999835968
"jRcjL7NSaRdY8LuYhVhN7YZv68Y2",7,154,"Rocky Mountain Prep","public","True",30,12,251.258999824524
"K39TVHrrlTM8ptP7O13rriBw88D2",8,174,"Rocky Mountain Prep","public","True",24,18,542.868000030518
"UYfaD45270S47mgx9a5ixBXu2YI2",10,199,"Rocky Mountain Prep","public","True",30,26,346.378000020981
"20BPtj3MwZYwmy4o3rlXEcCCYJh1",3,108,"Woodside","public","True",29,14,471.049000024796
"AVTA0S2kksMLnhvHw4qQGBAW9sF2",8,167,"Rocky Mountain Prep","public","True",30,18,209.875
"vwG0ABILiTXZLPRrT9lcSncLqkF3",7,163,"Rocky Mountain Prep","public","True",30,9,126.106999874115
"mf8o6QmUyFcJcLwKkALihAyyCqe2",3,108,"Woodside","public","True",29,15,437.753000020981
"KhLPYVa4zDYybCcOpv24hm1JMSh2",7,154,"Rocky Mountain Prep","public","True",30,25,263.723000049591
"lzlYUDcfRONjl8YvM6R5j9ObtjR2",3,113,"Woodside","public","True",29,20,616.769000053406
"d8GLs0TYTebIXxno1v96rksMAwn2",8,168,"Rocky Mountain Prep","public","True",30,8,160.554000139236
"KvVYEzhzF7NyypQHSoX06MMQuL92",7,157,"Rocky Mountain Prep","public","True",30,23,372.142000198364
"KlSsmsZj70OXhdeTPEPGrvHKwhL2",3,107,"Woodside","public","True",29,15,956.72000002861
"3N2s5aK8zfhp73uNKFMF11AP4Ww1",10,197,"Rocky Mountain Prep","public","True",30,16,337.675000190735
"xjrpM7m0FRe7ctyLylduEuNuDaF3",7,156,"Rocky Mountain Prep","public","True",14,10,581.891999721527
"IE42buccWiRRCUowaTWG6fY0Vef1",6,144,"Rocky Mountain Prep","public","True",30,10,392.729000091553
"j72mTeicgIOSccFfHO5xz1QKhT32",6,144,"Rocky Mountain Prep","public","True",30,11,272.004999876022
"doHWi0Ylsbb90QU9DFj8l57Fbsg2",8,167,"Rocky Mountain Prep","public","True",30,12,158.818999767303
"QW76u8EexIXftu1tQrEhPclmtZf2",6,143,"Rocky Mountain Prep","public","True",10,2,519.84600019455
"dJvDbCR1HCemdo50TzUJTk5ki233",3,108,"Woodside","public","True",29,21,456.512000083923
"c5K1IvCo4cbetOfmLwd58lYOZdK2",8,170,"Rocky Mountain Prep","public","True",30,23,470.792000055313
"ap0dVdRtfIcqPmLcnidCLF6ELtk2",6,156,"Rocky Mountain Prep","public","True",30,8,148.471999883652
"BZUAbWBX8KTWJd20WxMjXww8INo2",7,158,"Rocky Mountain Prep","public","True",30,21,227.828000068665
"IyIsn3SDKDOQr8p8vuIyEPKAzoF3",9,182,"Rocky Mountain Prep","public","True",22,10,664.624000072479
"IDWFfJxVALSD7tqUwqYBpMdGSBg2",8,165,"Rocky Mountain Prep","public","True",30,18,248.072000026703
"T7mnMcStnoSkQX63Y7nInyDqvwf1",7,151,"Woodside","public","True",29,15,280.378000020981
"C6zW7McDkjQ8mV7hmy16QyVdTy32",7,158,"Rocky Mountain Prep","public","True",30,6,175.513999938965
"qfdwGzj91pYsq9sLMIZh0ixi78v1",6,160,"Rocky Mountain Prep","public","True",30,19,447.907999992371
"utJmFynTq3Nd2DD9g1gQyof36kj2",7,158,"Rocky Mountain Prep","public","True",30,10,424.838000059128
"LwAmYWhF1OQqDjfGlIPyAZigUCP2",6,142,"Rocky Mountain Prep","public","True",30,21,416.677999973297
"rDhlKDDCPabPSjB3QCdyvas1S3p1",6,151,"Rocky Mountain Prep","public","True",30,16,304.576999664307
"HFjpDFIYdnM4VIucFkBIxTKlMHm1",6,145,"Rocky Mountain Prep","public","True",30,23,387.856999874115
"O2atpnNzDWWqPuG8I9UaP1QRmkf1",8,171,"Rocky Mountain Prep","public","True",30,18,389.093000173569
"4PEcwQDle0OA58MqqiTMNZR0C0u1",6,147,"Rocky Mountain Prep","public","True",3,1,543.802000045776
"V3OBGq7h1neGW5yqbJqgc5sERnq1",6,139,"Woodside","public","True",29,28,274.493000030518
"yyJfbpsKATRjv2QfZJ48jCEwbPZ2",11,203,"Rocky Mountain Prep","public","True",30,21,277.453000068665
"7nXlLHJ8eNdyM0rPYjBqcFfNQA73",3,107,"Woodside","public","True",29,17,519.797999858856
"AHEGPZna1jcYfz2LeXfo3Re3TGv1",7,163,"Rocky Mountain Prep","public","True",30,24,260.777000188828
"kpsPCe8edgON9DWxEFkjszmEIxu1",8,174,"Rocky Mountain Prep","public","True",22,16,580.659999847412
"ibcfxP647bcZJqxIXoendOSyKk83",6,151,"Rocky Mountain Prep","public","True",7,2,581.884999990463
"EAUyIzQ7GFddCHEz3CLpMnkWATq2",7,156,"Rocky Mountain Prep","public","True",30,20,301.291000127792
"lZDjQJJeYzPcBXfy3ml8YGehSYt1",6,145,"Rocky Mountain Prep","public","True",30,4,208.09700012207
"hY43aJoioze06B6oco9e4MWSVRw2",8,174,"Woodside","public","True",29,17,238.822000026703
"hh9LPoeJICOQhDrOmtge18FU2uP2",8,183,"Rocky Mountain Prep","public","True",30,12,402.074000120163
"ekY2Xp5I8qYNGNITfePjcZPhNPa2",7,159,"Rocky Mountain Prep","public","True",19,10,609.149999856949
"3NXLoGhAEYbHwU3UL6sqS3kCbG83",7,161,"Rocky Mountain Prep","public","True",30,16,513.459000110626
"jJLFOOsnuDd8M0Z8YkJG1adjdi73",7,155,"Rocky Mountain Prep","public","True",30,23,261.123000144958
"tsm9HGQUMafA5ZrpqhMvdGrrS5g1",7,158,"Rocky Mountain Prep","public","True",30,29,248.898000001907
"t0SVLBoPCuPSHXfTP0JsmXmMcrg2",8,170,"Rocky Mountain Prep","public","True",30,25,170.786000013351
"xRSl0MhvKVXRojlXeyMEqbHGOM52",7,161,"Rocky Mountain Prep","public","True",30,18,369.369000196457
"2VH206qTMQdrv8YxE88sDzLeD6D2",5,128,"Woodside","public","True",29,25,398.969000101089
"HnJBahrOGqWL4V0PxDLTV5ji7yH3",6,140,"Rocky Mountain Prep","public","True",30,26,326.157999992371
"M5sKxpIMtcNbjJzNHGPogndGqUD3",9,183,"Rocky Mountain Prep","public","True",30,22,231.490000247955
"kidTLNrWLMbELgN8qLezqzfhfZ63",8,166,"Rocky Mountain Prep","public","True",30,13,341.845999956131
"W9BRx8ff9idtEhQWrQOYFGfLeGi1",7,152,"Rocky Mountain Prep","public","True",30,19,435.670000076294
"s3pEsT6ugGRjlWJzfMfbCdN6k4c2",7,151,"Rocky Mountain Prep","public","True",30,8,100.262000083923
"2Dtox519pmSaIDlTzHx8TMMossW2",8,164,"Woodside","public","True",29,28,239.735999822617
"XVfnyjsuG0dxUOZcocqpv1ZtKj83",8,171,"Rocky Mountain Prep","public","True",30,24,321.406999826431
"b7IGupjpLuXAbG65OqY6m3mc4uV2",7,154,"Rocky Mountain Prep","public","True",30,21,392.322000026703
"7QRI6LA6vyTd6CpTwQrYQNcpcs12",6,139,"Woodside","public","True",29,24,301.605000019073
"wgtpWG6GM6YDQLsDhpAgunZqhKb2",10,198,"Rocky Mountain Prep","public","True",25,18,788.867000102997
"XtFkTwhrZtZIVP9eFinzkZQDbYl2",7,168,"Rocky Mountain Prep","public","True",30,16,407.46799993515
"srjq0bJ5O2eNcmrkoCvlvUXD2jl1",9,182,"Rocky Mountain Prep","public","True",30,23,321.709000110626
"QRAeUyXjRCZiuyssdbjyiVo5w2r2",8,165,"Rocky Mountain Prep","public","True",30,9,111.572000026703
"asGs6ORHdoS1bo7zih68V1DuSe83",11,209,"Rocky Mountain Prep","public","True",20,17,517.167000055313
"ivVwjEomuReXvaVOpVLTUlQBcQG3",8,166,"Rocky Mountain Prep","public","True",30,25,287.684000015259
"IKuoQkdXIvb2RlGEjBR2Q2o36mS2",7,155,"Woodside","public","True",29,24,193.848999977112
"zio9MOQwghRu8nSzZM2cgPFbsdR2",9,179,"Rocky Mountain Prep","public","True",30,18,477.338999986649
"ZeZOgGHpd2X3Lts0xGivvHyVcIV2",9,184,"Rocky Mountain Prep","public","True",30,26,418.111999988556
"T0KBhdPd6vgv8MYgcEBFrbHAlsh2",6,143,"Rocky Mountain Prep","public","True",30,6,370.205000162125
"lcO5BZ9am0QUdSV2ekDhHtWxvEi1",10,189,"Rocky Mountain Prep","public","True",30,21,307.754999876022
"FORNXke6WhcVQMw9Vn6d0U0aRVC2",8,172,"Woodside","public","True",29,25,200.190999984741
"LuBQpQLvJjdece9tvqJ2JCNF1wl1",7,169,"Rocky Mountain Prep","public","True",30,17,216.699000120163
"UVdvoo5gnEW8EKEQ3ZLPtxDlp8B2",6,147,"Rocky Mountain Prep","public","True",30,6,288.338999986649
"LZK6QONOYmfmojTbsiBTtxp07qu1",8,164,"Rocky Mountain Prep","public","True",30,17,461.632999897003
"4IBotCpQcQY6lglYeoD4lNbLMbn2",7,160,"Rocky Mountain Prep","public","True",30,23,315.523999929428
"GDsNG5S9e0Nt8vNuV5MdaBQUXQn2",8,181,"Rocky Mountain Prep","public","True",30,14,511.269000053406
"0mM6FRflI3XdhsCyecpRQMZeDHd2",6,NA,"Woodside","public","True",29,25,218.697999954224
"oCcZCo4AF8hV63zFr7yGhZyKULh1",6,148,"Rocky Mountain Prep","public","True",17,7,505.556999921799
"SiHployIqNVGr2CYviyvcwA7UvM2",7,161,"Rocky Mountain Prep","public","True",28,19,542.281999826431
"p98OdJmRR5XCNLla9PhZ67vwVOA3",8,171,"Rocky Mountain Prep","public","True",30,23,449.399000167847
"vCe4MkEQDHSU2zaxsE9EhxsQSA03",8,169,"Woodside","public","True",29,29,239.684000015259
"x88mBvcXrgY95h0um0bojTgWiZS2",7,158,"Rocky Mountain Prep","public","True",30,7,488.911000013351
"liAhSY0yC7V8WDKzxSIJi8IURQK2",1,85,"Woodside","public","True",29,4,118.105000019073
"4mh31boewUZ1OLKPNlLMMMRObr63",9,187,"Rocky Mountain Prep","public","True",30,23,338.21799993515
"4JG2F9KCiQPp0YmCvDjCLkyQ1kS2",8,164,"Rocky Mountain Prep","public","True",30,23,239.735999822617
"zDRQaowkgeMhdSSqa5TjFholqGc2",7,164,"Rocky Mountain Prep","public","True",30,7,140.596999883652
"hjCXWk413XcJ2PV2KaFNxNeb5e72",8,166,"Rocky Mountain Prep","public","True",30,17,278.391000032425
"umbABwOAKhXPSV27Galui9wQL002",8,169,"Rocky Mountain Prep","public","True",30,21,343.922000169754
"mYe2QykHEkPDPjuhgR4DEcbsixk1",5,132,"Woodside","public","True",29,29,254.174000263214
"rI5EkOztifQ2wiftE9Nk4lSasCZ2",6,141,"Rocky Mountain Prep","public","True",29,20,506.386000156403
"wmngW2Wg6ZWR1dvUstwmZ4fIpf23",4,121,"Woodside","public","True",29,18,358.462999820709
"1AzI3rhsdFTcsQl6bNm8rxS4cYF3",9,173,"Rocky Mountain Prep","public","True",30,10,413.114000082016
"XGPieszLNbhWTMVWGPf4fSqutHm1",7,154,"Rocky Mountain Prep","public","True",30,26,293.156000137329
"gS3gCppvd8do1YzCW0HcnxHHx3f2",6,140,"Rocky Mountain Prep","public","True",30,20,307.523000001907
"qYSjX0X9D3TJ2Q9yk9veZD6O2dr1",11,218,"Rocky Mountain Prep","public","True",22,8,563.539999961853
"oi0Y9b0aqaSiBtmEsuY684ONdzh1",10,200,"Rocky Mountain Prep","public","True",30,5,156.912000179291
"BdbsXoxM7ecYAEhIWYGmmKsennC2",8,167,"Woodside","public","True",29,28,336.924999952316
"mUWWnRwayUSnT0wOlgnHY8JTFry2",5,136,"Woodside","public","True",29,24,247.539999961853
"yWPa0FC9MbadiCxA4AWmeeVEk873",9,182,"Rocky Mountain Prep","public","True",30,9,111.058000087738
"VmRAkLpewwNtwofOD5V0Q6FVgCs2",6,156,"Rocky Mountain Prep","public","True",26,11,532.40900015831
"eYg1mjEEaYWOPOrOxBKew9FGuHh2",7,162,"Rocky Mountain Prep","public","True",30,17,472.524999856949
"pAb5zpbvodh4W524uUkbkwTih2D2",10,191,"Rocky Mountain Prep","public","True",16,10,530.246999979019
"N9XHpJ7IFPMUpBOvfG2VRi5XYZ12",7,152,"Rocky Mountain Prep","public","True",30,24,262.890000104904
"nLgOhhkhqeg4QKOXEoxbwZO5zfU2",6,139,"Rocky Mountain Prep","public","True",30,15,359.765000104904
"pBBb1FdKG4WDJNOF38darnFGdH52",6,149,"Rocky Mountain Prep","public","True",30,16,327.128000020981
"rvK1fBaemOc0ccn8HMU7JCKKNlk1",7,152,"Rocky Mountain Prep","public","True",30,13,358.674000024796
"ksTWuZLXJ9Y709X1lf7N4PFPHX82",7,154,"Rocky Mountain Prep","public","True",30,16,208.976000070572
"Xls5hd0OdMNK94XrZYRajNfdTME3",10,202,"Rocky Mountain Prep","public","True",30,20,319.575000047684
"oakkvUt8rMQyFeM4qTOp8BXbbA73",8,176,"Rocky Mountain Prep","public","True",30,6,452.290999889374
"lT9TSx9CffbiQ9tEi1PK1MXlsF62",10,195,"Rocky Mountain Prep","public","True",30,17,364.793999671936
"nhDcj9k5REY8n7S7A75nAp5IX2p1",7,160,"Rocky Mountain Prep","public","True",14,11,537.736000061035
"kPFdjvNBbKcWdHPFXM5kOPS1bBp1",7,158,"Woodside","public","True",29,26,234.524999856949
"DDuySiHQR0cH8Ogcd37PAKsMxxE2",6,148,"Rocky Mountain Prep","public","True",22,13,525.057999849319
"R9LEjuPtiRdL5Gb39yq2rjBfiKm1",7,163,"Rocky Mountain Prep","public","True",30,20,336.220999956131
"XefDHMqoysQqd1eeZ0ogQ3AaE3r1",7,155,"Rocky Mountain Prep","public","True",30,17,265.882999897003
"jg7DEJOP4eau4apjexPBSEM1ae62",9,179,"Rocky Mountain Prep","public","True",30,8,196.745000123978
"rPNxuv5HR9bCR52iwiGRn8kpPcy1",6,145,"Rocky Mountain Prep","public","True",30,21,311.126000165939
"XzRT63nfiobLtOAYE9CZPd2BPFB2",8,170,"Rocky Mountain Prep","public","True",30,12,377.138000011444
"PPc60vZN6YX82soHpjUIcV4lsgO2",8,175,"Rocky Mountain Prep","public","True",30,26,208.409999847412
"cRmp1fVgHhTw6kgLidriXOx94ZO2",7,166,"Rocky Mountain Prep","public","True",24,6,530.671999931335
"HiDwaKrcobSH4ZJGWfmdEMx1URk1",7,156,"Rocky Mountain Prep","public","True",30,15,326.977999687195
"7C8JYdCJobYS9goVHHzPrxNtI8y1",10,195,"Rocky Mountain Prep","public","True",30,23,449.438999891281
"durVZm7eNrcvBGGEzBEa28eY0R53",6,144,"Rocky Mountain Prep","public","True",30,27,369.424000024796
"c4P480Xh5IX5m4LGNz3XlOjhE053",6,150,"Rocky Mountain Prep","public","True",30,11,246.546000003815
"jn8ldOn32eRZu7RQnvF0eeWKwMF3",8,173,"Rocky Mountain Prep","public","True",30,13,324.990000009537
"s3JVVoRWQWSFoJk50WcNXrUOHD52",7,158,"Rocky Mountain Prep","public","True",30,6,114.714999914169
"c9mir3z4KJbUXkYhqgbp4HIKRqQ2",8,168,"Rocky Mountain Prep","public","True",30,25,367.943000078201
"fiDXI9t24oQZbKOFgxKZ8ODe7SB2",10,198,"Rocky Mountain Prep","public","True",30,18,239.950999736786
"ZS53DJ7ds5e6DWJp5GaGq2VoH703",7,156,"Rocky Mountain Prep","public","True",15,10,579.296000003815
"EfbRJ2VXdJe1G3UrHn1jOnGOT2u1",6,144,"Rocky Mountain Prep","public","True",30,28,413.427000045776
"wKsg76dQqHPffAdC6xlTIq4Os7x1",7,154,"Rocky Mountain Prep","public","True",30,24,409.680999755859
"mLNLX1JwBBbEBdCioRBfzbKT6gH3",9,181,"Rocky Mountain Prep","public","True",30,21,316.154000043869
"wFelpsgOteUKR5KCCEuKnyRtjOX2",6,142,"Rocky Mountain Prep","public","True",7,3,540.691999912262
"ofnpfHEZzZNh5F0dFruyomWb4Xr2",6,155,"Rocky Mountain Prep","public","True",30,16,436.397000074387
