"user.assessmentUid","runId","user.grade","b-3-4-4","b-3-4-11","b-3-4-17","a-3-4-19","a-3-4-12","b-3-4-10","b-3-4-20","b-5-6-9","a-5-6-15","a-3-4-13","b-3-4-18","b-3-4-8","b-5-6-1","b-3-4-9","b-3-4-1","b-3-4-14","b-3-4-7","b-3-4-13","b-3-4-2","b-3-4-6","b-3-4-19","a-5-6-3","a-5-6-16","b-3-4-5","b-5-6-17","b-3-4-15","b-3-4-16","b-3-4-12","b-3-4-3","b-5-6-12","a-3-4-17","a-5-6-17","a-3-4-14","b-5-6-11","b-5-6-16","a-5-6-5","a-3-4-4","a-5-6-20","a-5-6-4","a-3-4-2","a-3-4-9","b-5-6-4","a-5-6-12","b-5-6-20","b-5-6-8","b-5-6-13","a-5-6-11","b-5-6-10","a-5-6-14","a-3-4-15","a-3-4-6","a-3-4-7","b-5-6-18","a-5-6-8","a-3-4-5","a-3-4-8","b-5-6-6","b-5-6-3","a-3-4-16","a-3-4-11","b-5-6-2","a-5-6-9","a-5-6-6","a-5-6-1","a-5-6-13","b-5-6-5","b-5-6-15","b-5-6-14","a-5-6-18","a-3-4-3","a-5-6-19","a-3-4-1","a-5-6-7","a-5-6-10","a-3-4-10","a-3-4-20","b-5-6-7","a-3-4-18","a-5-6-2","b-5-6-19","b-5-6-19m"
"uuaSZ4vdERakg5lgTsCR5KfUeWD3","3qtgl64CbmVhguEhWqId","9","0",".",".","0",".","0",".",".",".",".",".",".",".","1","0",".",".",".",".",".","0","0","0",".","1","0",".",".","1",".",".","0",".",".","0",".",".","0",".","1",".",".","1","0",".","0",".","1",".",".","1","0",".","1","0",".",".",".",".",".",".",".","0",".",".","1",".","0","1",".",".",".",".",".","1","1",".","0",".",".","."
"gaIZii7oOERQPk1nrR4i5PwRo2K3","f2Do11GbPAOHNUgcDTx0","10",".","1",".",".",".",".",".","0",".",".",".",".","1",".",".",".",".",".",".","1","1","0",".",".","0","1",".",".","1","1","0",".","1",".",".",".",".",".","1",".",".",".",".",".",".","1","1",".",".",".","1",".","0",".","0","0",".","0","1","0",".",".",".","0",".",".","1","0","1","1",".",".",".",".",".",".","0","1","0",".","."
"DaLqw3aj9RcPhHFEJVbveaNCbp22","ud8NWwjdcdenOh7kw5Wp","8",".","1",".",".",".",".",".",".",".","1",".",".","0",".","1",".",".","0","0",".",".","0",".",".",".",".","0",".","1",".",".",".","1",".",".","1",".",".","1",".",".","1",".",".",".","1","0",".",".","1",".",".","1",".",".","0",".",".","1",".","1",".",".",".",".",".",".",".",".","1",".","0",".",".",".","1","0",".",".",".","."
"lECwsd8hHkX5ju01E1Jk4Gecttt2","GQ2TM57YE8Hn2lTIpgxH","7","1",".","1","0","0","0",".","0",".",".",".",".",".","1",".","0","0","0","0",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".","0","0",".",".",".","0","0",".","1",".","0",".",".",".","1",".",".",".","0",".","1",".",".",".",".",".",".",".","1",".",".","1","0",".",".","1","1","1","0",".",".","1",".",".",".",".","1"
"iaGMZy3gsOgWqIv1xX2DO2LfAre2","XCj46DYz36q0VGw9128X","10",".",".","1","0","0",".",".",".",".",".","1",".",".","1",".","1",".",".",".",".",".","0",".","1",".",".",".","1","0",".","1","1",".",".",".",".",".",".","1","0","1",".",".",".","0","1",".",".",".","0","1","1","1","1","1",".",".",".",".",".","1",".",".",".","0","1",".",".",".",".","1",".",".",".",".",".","0","1",".",".","1"
"feMtFPTmfLbIDaKjMnSoD9anF2A3","CPDU93Oi9pMcDAjnmhf2","10",".",".",".","0",".",".",".","0","0",".","0","1",".",".","1","0","0",".",".",".",".",".",".",".",".",".",".",".",".","0",".","0",".",".",".",".","0",".",".",".",".","0","1",".",".",".","0",".","1",".","1",".","0",".",".",".",".",".",".",".",".",".","1","1","1","0","1","1",".",".",".","1","1","0","1","1",".","1","0",".","."
"wNtxVQgeLGNWBcxv64i0wpuaSGw2","qoNjPFzojj1spL0KJFbP","9",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".","0","1",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".","1",".",".",".",".",".","."
"VJpFDOme7eWUVxE4StEGs95mDd92","cYfSN3DovT4rXGTxT7Jw","3","0",".",".","0",".",".",".","0","0",".","0","0","0",".","0",".","0",".",".","0",".",".",".","1",".",".",".",".",".","1",".",".",".",".","0",".","1",".",".","0",".",".","0","0",".","0",".",".",".",".","0","0",".",".","1",".","0","0","0","0","0",".",".",".","0",".",".",".",".","0","0",".",".",".",".",".",".","0",".",".","."
"wLjUKGv66BdIk4orrcLW6fPK4V23","f2PMMLroAluBSeBsiHIr","4","1",".",".",".",".","1",".",".",".",".",".","1",".",".",".",".","1",".",".",".","1",".",".",".",".",".","0","0","1","0","1","0",".","0",".","0","1",".",".","1","1",".",".","1",".",".",".","0",".","0",".",".","1","1","1",".",".","1","1","0",".","1",".",".",".",".",".","0",".",".",".","1","0",".",".",".",".",".","0",".","."
"g60Mu9XJX6e5zqbTnk1iYoR5L2F2","ETknPLJxUZISOd4HTlQ0","6",".",".",".","1","1","0",".",".",".","1",".","0",".",".",".","1",".","0",".",".","1",".",".","1","0",".",".","0","0",".",".","0","1",".",".",".",".",".",".",".","0","0",".","0",".","1",".",".",".",".",".","1","0",".",".",".","0",".",".",".","1",".","0",".",".",".","0",".",".",".",".",".",".","0","1","0",".","1","0",".","0"
"KuobxOqFMyUrEDyTZ7dEeQtlTBl1","56PoPatNzkyxypg6SDBh","4","0","1",".","1",".","0",".",".",".","0","0",".",".",".",".",".",".",".",".",".","1","0",".",".","1",".","0",".","1","1",".","1",".","1",".","1",".",".",".",".",".",".","0",".",".",".",".","1",".",".","1","1","0",".","1",".","0",".",".",".","1",".",".","1",".",".",".",".",".","0","1",".","1","0",".","1",".","0",".",".","."
"BTMMqT1yKZN5ar4vxHmQHWaIyqI3","e2GmNep8aze0CpEwIMtY","6",".","0",".",".",".",".","1",".",".",".",".","1",".",".","1",".","1",".",".","1",".","1","0","1",".",".",".","0","1","0",".",".",".",".",".",".",".","1","1","1",".",".","1",".",".",".","0","1","1",".",".","1",".",".",".",".","1",".","1",".",".","0","1",".",".",".",".","1",".",".","1","1",".",".",".",".","1",".","0",".","1"
"eBerPXLN7pTxgurLJW1glgWBkAM2","YJwcMRXF3Y8siORbd3VA","6","1",".",".",".",".","1",".",".","1","1",".",".",".","1",".",".",".",".",".",".",".",".","0",".",".",".","1","1","1",".","1","0","1",".","1","1",".",".",".","1","1","1",".",".",".","1",".","1","1",".","1","0",".","1",".",".",".",".",".",".",".",".","1",".",".","1","1",".",".",".",".",".","1","1",".",".","0",".",".",".","1"
"LgD9vrRllBWlSpU4b3Id619qVgM2","8KQ9brHwWWj8emR6jHqV","6",".","1",".","1","1","1",".","0","1",".",".",".",".",".","1",".","1","1","1","1",".","0",".",".","1",".",".",".",".","0",".",".",".","1",".",".",".","1","1",".",".","1","1","1",".",".",".",".","0",".","1",".",".","1",".",".",".",".","0",".",".",".",".","1","0",".",".",".",".",".",".",".",".","0","1",".",".","0","1",".","."
"MNCqnC5aMDbwns0Qxqdx5aKyia73","8E1pH03sf1xOxNibCBff","5",".",".",".",".","1",".",".",".",".",".","1",".","1","0",".",".",".",".",".",".",".","0","1","1",".","1",".",".","1",".","0","1",".",".",".","0",".","1",".",".",".","1","1",".",".",".",".","1","0",".",".","1","0","1",".",".",".",".","0","1","1",".","1",".",".","0","1",".",".",".",".",".",".","1",".","1","1",".",".",".","1"
"UWYc2kDT7aX4NBjrpj9Su8uSQQt2","BFW1ygsbcdKWaxxLAwsm","11",".",".","0",".","0",".",".",".",".",".","1",".","1","1","1","1",".","1",".",".",".",".","0",".",".",".","0","0",".","0",".","1","0","0","0",".",".","1",".","1",".",".","0",".",".",".",".","0",".","1",".",".",".",".",".",".",".",".",".",".",".","0","0","1",".",".",".","0","0","0",".",".",".",".",".","1","0",".",".",".","0"
"BvH83fOEkWQyz3aROliXLYu4kq32","SSaaxYpIqGo40Df4cedV","7",".","1",".",".","0","0",".",".","1","1","1","1",".",".",".",".",".",".",".",".","1","0",".",".",".",".",".","0",".","1","1",".",".",".",".","0",".","1","0",".",".","1",".","0","0",".",".","1",".",".","1","1",".","0","1",".","1",".",".",".",".","0",".",".",".","0","1",".","0",".",".",".",".",".",".",".","1","1",".",".","."
"4JG2F9KCiQPp0YmCvDjCLkyQ1kS2","30ZSwmKXna3ndljvJ1OE","8","1",".",".","1",".",".",".",".","1",".","1","1",".","0",".",".",".","1","1",".",".",".",".","1","1",".","0","0",".",".",".","1",".",".",".",".",".",".","1",".","0","1","1",".","0",".","1",".","1",".",".",".",".",".",".","1",".","1",".",".",".",".","1",".","0",".",".",".",".","0","1","1","1",".","1",".","1",".",".",".","."
"5iTj1FF4dMbvgGOQ1GhBCtEqFsC2","fy5rvrOc61MB1rHYnbbp","5","1",".","1",".",".","1","1",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1","1",".",".","1","1","1",".",".","1",".","1","1",".",".",".","0","1",".",".",".","1",".",".",".",".","1",".","1",".","1",".",".",".",".","1",".","1","1","1","1","1",".",".",".",".",".",".","0",".","1",".",".","1","1",".",".","1"
"N8TA2hc0IzcpSJavM1ING0uHl5V2","sVNZPyjnCNGRYEhAOu3I","8","0",".","1","1",".",".","1","0",".",".",".",".",".",".","1","0",".",".",".",".","0",".",".",".",".","1","0","1","1",".","0",".",".","1",".",".",".",".",".",".",".",".",".",".","0",".","1",".","0",".",".",".",".",".",".","1",".",".",".","1","1",".",".","1","0","1",".","1",".","0",".","1",".",".","0",".","0","0",".",".","1"
"HRPtddYRP7P7ZlYZlsYHTJ9g2Qy2","U95XqTwHbAV7zN1gBO52","10","1",".","1",".",".",".",".",".",".",".","0",".","1",".","1","1","1","1",".","1",".",".","1",".","1",".","0",".",".",".",".",".","1","1","1","1",".",".",".",".",".",".",".",".",".","1","1",".",".","0",".",".","0",".","1",".","0",".",".",".","1",".",".",".","0",".",".",".",".",".","1",".",".","1","1","1","0","1",".",".","."
"32dawjeyUvM3UwmwAn0SEEtkL2z1","vZf7McIpxYohc5e0Hh96","7",".",".",".",".","1","1","1","1","1","1",".",".",".",".","1",".","1",".","0",".",".",".","0","1",".",".","1","1","1","0",".",".","1",".",".",".","1","0",".",".",".",".",".",".","0",".",".","0","1",".",".",".","1","1",".","1","0",".",".",".",".",".","1",".",".",".",".",".",".",".","1",".","1","1",".",".","1",".",".",".","."
"8cshSnYh6HX2UJCB32ifqnIDwJH2","5ovYE9WOE1BWez0VWn0s","10","1",".","1",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".","0","1",".",".","0","1",".",".",".",".",".",".",".","1","1",".","0",".",".",".",".","1",".","1","0","0",".",".",".","1",".","0",".","0","1",".",".",".","0",".",".","0",".",".",".","1",".","1",".","1","1",".","1","1","1",".",".","1",".","1",".",".","1"
"KGV8ohOR0eeVswUioThUawxsnYi2","XxLGuSEIOD1ga9oUNzbq","6",".","0",".","0","0",".",".",".",".",".",".",".","1",".",".","1","1","0",".",".",".",".","0",".","0","1",".",".","1",".",".",".",".",".",".",".",".","1",".",".","0","0",".",".",".",".","0","0",".","0","0",".","0",".","1",".",".",".",".",".","0",".","0","1",".","0",".",".",".","0","0",".",".",".",".","1",".","0","1",".","0"
"Kp5LYfxaCVVXb8qYOapV3g5ojUg1","EJalvy4k3kkwxlgOlRcU","4",".",".","1",".",".",".",".","1","0",".",".","0","1",".",".",".",".","1",".",".",".","1","0",".","1",".",".",".","0",".",".","0",".",".",".",".","1","1",".",".","1",".","1",".","0",".","1",".",".",".","0",".","0",".",".","0",".",".","0",".","0","0","1",".",".","1",".",".","0",".","0",".","0",".",".",".","0",".",".",".","1"
"gdYX6CYDkyRRUVg1aSBFFgrKIVz2","V3JgEhv4g6mZGWAiZMkw","9","0",".","1","1",".",".","0",".","1",".",".",".","1",".","1",".",".",".",".","1","0",".",".","1",".","1",".",".","1","1","1","0",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".","1",".","1",".","1","1","1","0",".",".",".",".",".","0","1",".",".","1","1","1","1",".","0",".",".",".","1"
"udAEwolo9lVpsckmnVJ9At6Nhwx1","HFwLNNRIb6ujjLFHJFZO","10",".",".","1",".","0","1",".",".","0","0","1",".",".",".","0","0",".",".","0","1",".",".",".",".",".",".","0",".",".",".",".","1",".",".","1","0","1",".",".","0",".",".","0",".",".","1","1",".",".",".",".",".",".",".",".","1",".",".",".","0","0",".","0",".",".","1","0",".","0",".",".",".","0","0",".",".","1","0",".",".","."
"fdYkmm0YQUR1qZCQOBKGpzeTl1p2","557fUBHB0x2zl3jUImGA","10",".",".",".",".","1",".",".",".","1",".",".",".",".","0","1",".",".","0",".",".","0",".","0",".",".","1",".",".",".","0","1",".",".",".",".","1","1",".",".",".",".",".",".",".",".","1","1",".","1",".",".",".","0",".","0",".",".","1",".",".","0",".",".",".",".",".","1",".",".",".","1","0",".",".","1","1",".",".","0",".","."
"QlG4lKoZP6RIClBptuPouezceLw1","1eUvk4qDxDpO81OobGbe","7","1","1",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".","0",".",".",".",".","0",".",".",".",".",".",".",".",".","1",".",".","1",".",".",".",".",".",".",".",".",".","1","0",".",".",".",".",".",".","1","1","1",".",".","1",".",".",".",".",".","."
"szdAJrGS8cbHrkBgpVJ9vORZAMy1","XsWzy2EIWkK1vDxrqwuM","6","1","1",".","0",".",".","0",".","0",".",".",".",".",".",".","0",".","1",".","1","0",".","0",".",".",".",".",".",".","0",".",".",".","1",".",".",".",".",".",".",".",".","1",".",".",".","0","1","1",".","1","1","0",".",".",".","1",".",".","1","1","0","1","1","0","1",".",".",".","1",".",".",".",".",".",".","0",".","1",".","."
"Rbc27xj02TWicivmNMw14NdWRCp1","pyZG5pdrqbnNs2RSvS3E","11","0","1",".",".","0",".",".","0","1",".",".",".",".","0","1",".","1",".",".",".",".",".",".",".","0",".",".","0",".",".",".","0",".",".","0",".",".",".","1",".",".",".",".",".","0","1","0",".","0","0","1","1","1",".",".",".","0",".",".",".",".","0",".",".","0",".",".","0","1",".",".",".","0",".",".",".","1","1",".",".","."
"WcdWFIsKaMWhIxLJBWCqrhMzL8n2","0uXU2QD3SCn9dTqsX0W0","8",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".","0","1","0",".","0",".",".",".",".",".",".","0","0",".",".","1",".",".","0","0",".",".","1","1","0",".","0",".",".",".",".",".",".","1",".",".","0",".",".",".",".","1",".",".","1","1",".",".","1",".",".",".",".",".","1",".",".","1",".","1","1",".",".","0"
"75mnyREo1UZVLjmN94tRDyg7XJh1","L3qE90QXXVrG1vvx9JW6","6",".",".",".",".",".",".",".",".",".",".","0","1","0","0",".",".","1",".","1",".","0",".",".",".",".","0",".",".","0",".","0","0","1",".",".","1",".",".",".",".","1",".",".",".","1",".",".",".",".",".","0",".",".",".","0","0",".","0","1",".","1",".",".","1",".","0",".","1",".","1",".","0",".","1","1",".",".",".",".",".","1"
"HBpfFrXHhuMuFwKCp1TlDu7R2Fe2","ibR4mMOWXMAqbJ7pW0hp","9",".",".",".",".",".","1",".",".","0",".",".",".","0",".","1",".","1",".","1","1",".","1","0","1",".",".",".",".","0",".","1",".","1","1","0",".","1",".",".",".",".","0",".","1","0",".","1",".",".",".",".","0",".",".",".","0",".",".",".",".","0",".","1",".",".",".",".","0",".","1",".","1",".","0",".",".",".","1","1",".","."
"s59pJ1VPNwdI4LkTmxRqzerUSKB2","R0Jm4hI3Erd9e3w1oSl6","7",".","1","1","1",".",".",".","0",".",".","1",".",".",".",".","0",".",".",".",".",".",".","0","0",".",".",".",".",".","0","1",".","1",".",".",".",".",".","1","1",".",".",".","0","0",".","1",".","1",".","1",".",".",".",".",".","0",".","0","1",".","0",".","1","0",".","0",".",".","1","1",".","1","1",".",".",".","1",".",".","."
"yJVM6eC3XVVGx5UazUoolUNOw4P2","kKtCYupa6WBuhfrq2hrV","6",".",".",".",".",".",".",".",".","1","1",".","1",".",".",".",".",".",".","1","1","0","1",".","1",".",".",".","1","1","1","0","1","1",".",".",".",".",".","1","1",".","1","1",".","0","1",".",".","0",".","1","1","0",".",".",".",".",".",".",".",".",".",".",".",".",".","1","0",".",".",".",".","1","1",".",".","1",".","1",".","."
"G1H7EOZNTIYUfy9rhsdjc3xP3853","Z0wwZooqfHmnkX6F3RjB","11",".",".",".",".",".",".",".",".",".",".","1","1",".",".",".",".","1",".",".",".",".",".",".","1",".",".",".","1","0",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".","0",".","1","1","1",".",".",".",".",".",".","0","1",".",".",".",".",".",".","1",".",".","0","1",".",".",".",".",".",".",".",".",".",".",".",".","."
"wbvgyo6OKCMXcG2sJPNhqrApBs62","WldZOBX6vezB31I16cnp","5",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1",".","1",".",".","1","1",".","1",".","1","1",".",".","1","0","1","1",".","0",".",".",".",".","1",".",".","1","1",".",".",".",".","1","0","1",".",".",".","1",".",".",".","1",".",".","1",".","1",".",".",".",".","1",".",".",".","0",".","0","1",".","1",".","0",".","1"
"Xls5hd0OdMNK94XrZYRajNfdTME3","ud4uJe0bs6rP2IDcbGRq","10",".",".",".","1","0",".","1",".","1",".",".",".","0","1",".",".",".",".",".","1",".",".",".","1",".","1",".",".",".","0",".",".",".","1",".",".","0",".",".","0",".","1",".",".","0",".","1",".",".",".",".",".",".",".",".",".","0","1",".",".","1","1","1",".","0",".",".","1",".",".","1",".","1",".","1","1","0",".","1",".","0"
"p3LJTicH6HYq0Gp38sgjT4NVcyN2","IvGB5fGFQsDcgyXtkQSM","5",".",".","0",".",".",".",".","0",".","1","0",".","1",".",".",".",".","0",".","0",".",".","1",".",".",".",".","0","0",".",".","0","0",".","0",".",".",".","1",".",".","0",".","0",".","0",".",".","0",".",".","0",".",".",".",".","0","0",".",".",".","0",".","0","0","0",".",".","0","0",".","1",".",".",".",".","1",".","0",".","."
"vfXvWIYNYRc4ByOV2JqsI4iUHEu1","bzpwCsySgeDCe90VauTy","6",".",".",".","1",".",".",".",".",".",".",".","1",".","0",".",".",".",".","1","1",".","0","1",".",".",".","0",".",".",".","0","1","1",".",".",".",".",".","1","0",".",".","1",".","0",".","1",".","1","1",".",".","1",".",".","1",".",".",".",".","1","0","1",".",".",".",".",".","1",".","1","1",".","0","1",".","1",".","1",".","."
"NPBNl17VEMfyaQsGMZoe1KjH8EA2","IB4ZkrvG5UNGv4vqJuZN","11",".",".",".",".","0",".",".","0",".",".",".","0",".","1",".","1",".",".",".",".",".",".",".",".",".","1",".",".","1",".",".","1","0","1",".","0",".",".",".","0",".","1",".",".",".",".","0",".",".","0","1",".",".",".",".","0",".",".",".",".",".",".","1",".",".",".","1",".",".",".",".",".","0",".",".",".","1",".","0",".","1"
"Fi73TsvjsKRFOVxGoL4d5orJ5k73","ER3pa7sFTaqht8afKhOK","7","1","0",".",".",".",".","1",".","1",".",".",".",".",".",".",".",".","0",".","1","1","0","0","0",".",".",".","1",".",".",".","0",".","0","1",".","0",".",".",".",".","1","0","0",".",".",".",".",".",".",".","0","0","0",".",".","0",".",".",".","1","0","1","0","1",".",".",".",".",".",".","0",".","0",".","0",".",".",".",".","."
"qaiLPAQ3lphvbnXj6R7OHvv8Gh92","Aq2xgOgRuDz44fa1d40T","3",".","1",".","1","0",".","1",".",".",".","1",".",".",".",".",".",".",".",".","1",".","0","1",".",".","1",".",".","1",".",".",".",".",".",".",".",".",".","1","0",".","1","1","0","0",".",".",".","1",".","1","1","1",".",".",".",".",".",".","1",".","1",".",".","0",".",".","1",".",".","1","1","1",".",".",".","1",".","1","1","."
"HXKUwe9kwCh4b0paxWEkTO1Wu8G3","znGY6rnTy9VTt1xb5hOt","10",".","0","0",".",".","0","1",".",".","0","0",".","1",".",".",".",".","0","0",".","1",".",".",".",".",".","0","0",".",".","0",".",".",".","1",".","0",".",".",".","0",".",".",".",".",".","0","1",".",".",".","1",".",".","1",".","1",".",".",".",".","0",".","1",".","1",".","0","0",".",".","0",".",".","0",".","0","0",".",".","."
"1YtgSINjEhMWg4Cb3mWWtFVjyFC2","Vz8DTmn5bnUzmrGyX3aD","6","1",".",".","0",".",".",".","0",".",".",".","1",".",".",".","1","0",".","0",".","0","1",".",".","0",".",".",".",".",".",".","0",".",".","0","0",".",".",".",".","1",".",".",".","0","0","0",".",".","0",".","1",".",".",".","1","0",".",".","0","1",".",".","1","0",".","0","0",".",".","0",".",".",".",".",".",".","1","0",".","."
"bH84vGLBBjQhVCaaugAkv5LHG3C3","kUNsYi2M3gylpauU5nRt","11",".","1","1",".","0",".","1",".","1","1",".",".","1","1",".",".","1",".",".",".","1",".",".",".",".","1",".","1","1",".",".",".","1",".",".","1",".",".","1",".","1",".","1",".",".","1",".",".","1",".",".","1","1",".",".",".",".",".",".","1","1",".",".","1",".","1",".",".",".",".",".","1","1","0",".",".",".","1",".",".","."
"bAWRNJEa96hCTrT73t5VXgGBG7M2","Vv21Jdoj9TRbGBYNpf5s","7",".",".",".",".",".",".",".",".",".",".","0",".","1",".",".",".",".","1",".",".",".",".","0",".",".",".",".",".","0","0","0",".",".",".","0","1",".","0",".",".","0",".",".","0",".","0",".",".",".","1",".",".",".",".","1",".",".","0","1",".",".","0","1",".",".",".",".",".",".",".","1",".","0",".",".",".",".",".","1",".","0"
"UYfaD45270S47mgx9a5ixBXu2YI2","IldVmmHUli9Wdvy32XWW","10",".",".",".","1",".","1",".",".","1",".",".","1","1",".",".",".","0","1","1",".",".",".",".","1",".",".",".",".","1","1","0","1",".","1",".",".",".",".",".",".","1",".",".","1","0","1",".","1",".",".","1",".",".",".","1","1","1","1","1",".",".","1","1",".",".",".","0",".","1",".",".",".",".","1",".",".",".",".",".",".","."
"IKtrHdTbqtRfJLb5ncH6C4lgHXg1","VAiV8OPAq4QYosNh7GTU","7",".","1",".",".",".",".",".",".","1",".",".",".","1",".",".","0","1",".",".","1",".",".",".",".",".",".","0",".","1",".",".",".",".","0","1",".",".","1",".","1",".",".","1",".","0","1",".",".","1",".","1",".","1",".","1","0","0",".",".","0",".","1","0",".",".",".",".",".",".",".",".",".",".","1",".","1","0","1","1",".","1"
"ci4DdsxKlSaPzzuCAww9iYO7Iek1","CGdMKxs9Z1Ja8aewHsKY","7",".","0","1","0",".",".",".","0",".","1",".",".",".",".",".","0",".",".","0","1",".",".",".",".",".",".","0","0",".","0",".",".",".",".",".",".","0","0",".","0",".",".","1",".","0","0",".",".",".","1","0",".","0",".","0","0",".",".",".","0",".","0","0",".",".","1",".","0","0","0",".",".","0",".",".",".",".",".",".",".","."
"RVGEJ7bnuzUaT90RjYettVZiZIy1","v3ZCLMzXCCa9UHPIeCEx","11","0","1","1",".",".","0",".",".","1","1",".",".","0","1","1","1",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".","0",".",".",".","0",".",".","1",".",".",".","1",".",".",".",".",".","1",".",".","1","1",".","1",".",".","1","0",".","1","1","1","1",".",".",".","1",".",".",".",".","."
"9JkGIVft2KanlRiD3Qj8ZvFmz2y1","nMwVOJGYGc9ckpARfG5J","8",".",".",".","1",".",".",".","1",".","1","1","1",".",".",".","1","1","1",".","0",".",".",".",".","0",".",".","0",".","0",".",".","1",".",".","0",".",".","1",".",".","1",".","0",".","0",".",".",".",".",".",".",".",".",".",".","0","0",".",".",".",".","1",".",".","1",".",".",".",".",".",".",".",".",".",".","1","0",".",".","1"
"rpZA9Rh7FdTZwBWzpQfAY5LuhDk2","Jr7p5x65hsU8yMrMrADa","6",".",".","0","1",".",".","1","0","0",".",".",".",".","0",".",".","1","0",".",".",".","0",".","0",".","0","0",".","0",".","0",".",".",".",".","0","0",".","1",".",".","0",".",".",".","0",".","0","0",".","1",".","0",".",".",".",".",".","1",".","0",".",".","0",".",".",".",".","0",".",".",".",".",".",".","0",".","0",".",".","0"
"sjSCJbDvH9WQqRjhI7fX1nNvr3I3","awX6tDxqrwPSvi57NoyO","11","1",".",".",".",".",".","1",".","1",".",".",".","1",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"fiDXI9t24oQZbKOFgxKZ8ODe7SB2","kO6zA7coyp586O4OjRg8","10",".","1",".","0",".","1",".",".",".","0",".",".",".",".","1","1",".",".",".","0","1","0",".","1",".",".",".",".","1","0",".",".","0",".",".","0","1",".","1",".","1",".",".",".","0",".","1","1",".",".","1",".",".",".",".","1","0","1",".","1",".",".",".","0",".",".",".",".","0",".",".",".","0",".",".","1",".",".",".",".","1"
